cpu_profile,cpu_profile_scaling_threshold,memory_profile,memory_profile_scaling_threshold,replicas_profile,cpu_search,cpu_search_scaling_threshold,memory_search,memory_search_scaling_threshold,replicas_search,cpu_frontend,cpu_frontend_scaling_threshold,memory_frontend,memory_frontend_scaling_threshold,replicas_frontend,cpu_user,cpu_user_scaling_threshold,memory_user,memory_user_scaling_threshold,replicas_user,cpu_reservation,cpu_reservation_scaling_threshold,memory_reservation,memory_reservation_scaling_threshold,replicas_reservation,cpu_memcached-reserve,cpu_memcached-reserve_scaling_threshold,memory_memcached-reserve,memory_memcached-reserve_scaling_threshold,replicas_memcached-reserve,cpu_rate,cpu_rate_scaling_threshold,memory_rate,memory_rate_scaling_threshold,replicas_rate,cpu_memcached-profile,cpu_memcached-profile_scaling_threshold,memory_memcached-profile,memory_memcached-profile_scaling_threshold,replicas_memcached-profile,cpu_consul,cpu_consul_scaling_threshold,memory_consul,memory_consul_scaling_threshold,replicas_consul,cpu_jaeger,cpu_jaeger_scaling_threshold,memory_jaeger,memory_jaeger_scaling_threshold,replicas_jaeger,cpu_geo,cpu_geo_scaling_threshold,memory_geo,memory_geo_scaling_threshold,replicas_geo,cpu_memcached-rate,cpu_memcached-rate_scaling_threshold,memory_memcached-rate,memory_memcached-rate_scaling_threshold,replicas_memcached-rate,cpu_recommendation,cpu_recommendation_scaling_threshold,memory_recommendation,memory_recommendation_scaling_threshold,replicas_recommendation,time,total_rps," ('/recommendations','GET')_rps","('/recommendations','GET')_p95","('/recommendations','GET')_p99","('/recommendations','GET')_avg"," ('/user','POST')_rps","('/user','POST')_p95","('/user','POST')_p99","('/user','POST')_avg"," ('/hotels','GET')_rps","('/hotels','GET')_p95","('/hotels','GET')_p99","('/hotels','GET')_avg"," ('/reservation','POST')_rps","('/reservation','POST')_p95","('/reservation','POST')_p99","('/reservation','POST')_avg"
42.0,50.0,9.0,50.0,3.0,49.0,50.0,19.0,50.0,11.0,49.0,50.0,11.0,50.0,11.0,3.0,50.0,6.0,50.0,1.0,51.0,50.0,8.0,50.0,4.0,19.0,50.0,3.0,50.0,1.0,46.0,50.0,11.0,50.0,6.0,7.0,50.0,4.0,50.0,1.0,3.0,50.0,33.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,43.0,50.0,15.0,50.0,6.0,22.0,50.0,3.0,50.0,1.0,31.0,50.0,7.0,50.0,2.0,99m,2000.3,769.9,189.4,479.7,148.2,9.8,188.1,507.0,147.9,1211.3,189.6,489.0,148.5,9.3,187.7,469.5,147.5
42.0,50.0,9.0,50.0,3.0,49.0,50.0,20.0,50.0,11.0,49.0,50.0,11.0,50.0,11.0,3.0,50.0,6.0,50.0,1.0,51.0,50.0,8.0,50.0,4.0,20.0,50.0,3.0,50.0,1.0,46.0,50.0,11.0,50.0,6.0,7.0,50.0,4.0,50.0,1.0,3.0,50.0,33.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,43.0,50.0,15.0,50.0,6.0,21.0,50.0,3.0,50.0,1.0,31.0,50.0,8.0,50.0,2.0,99m,2001.2,781.5,189.2,475.5,147.6,9.6,187.8,483.4,147.2,1200.0,189.3,480.1,147.8,10.1,187.4,465.9,146.8
41.0,50.0,9.0,50.0,3.0,51.0,50.0,19.0,50.0,11.0,49.0,50.0,11.0,50.0,11.0,3.0,50.0,5.0,50.0,1.0,51.0,50.0,8.0,50.0,4.0,19.0,50.0,3.0,50.0,1.0,47.0,50.0,11.0,50.0,6.0,7.0,50.0,4.0,50.0,1.0,3.0,50.0,33.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,43.0,50.0,15.0,50.0,6.0,21.0,50.0,3.0,50.0,1.0,33.0,50.0,8.0,50.0,2.0,100m,1997.5,781.0,188.5,471.5,147.0,9.6,187.5,487.8,146.9,1198.1,188.5,475.1,147.2,8.9,187.1,462.4,146.3
27.0,50.0,8.0,50.0,3.0,52.0,50.0,19.0,50.0,11.0,49.0,50.0,11.0,50.0,11.0,3.0,50.0,6.0,50.0,1.0,53.0,50.0,8.0,50.0,4.0,20.0,50.0,3.0,50.0,1.0,47.0,50.0,11.0,50.0,6.0,0.0,50.0,3.0,50.0,1.0,3.0,50.0,33.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,45.0,50.0,15.0,50.0,6.0,20.0,50.0,3.0,50.0,1.0,22.0,50.0,6.0,50.0,2.0,100m,2002.1,787.4,188.0,471.0,146.5,10.5,187.4,480.6,146.3,1193.6,188.1,475.1,146.7,10.6,186.8,466.7,145.9
0.0,50.0,8.0,50.0,3.0,52.0,50.0,19.0,50.0,11.0,47.0,50.0,11.0,50.0,11.0,2.0,50.0,6.0,50.0,1.0,55.0,50.0,8.0,50.0,4.0,21.0,50.0,3.0,50.0,1.0,47.0,50.0,11.0,50.0,6.0,0.0,50.0,3.0,50.0,1.0,3.0,50.0,33.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,45.0,50.0,15.0,50.0,6.0,20.0,50.0,3.0,50.0,1.0,25.0,50.0,7.0,50.0,2.0,100m,1999.2,789.2,187.5,469.0,146.1,10.6,186.7,479.3,145.9,1189.9,187.6,473.6,146.3,9.5,186.1,461.7,145.6
0.0,50.0,8.0,50.0,3.0,52.0,50.0,19.0,50.0,11.0,48.0,50.0,10.0,50.0,11.0,3.0,50.0,6.0,50.0,1.0,56.0,50.0,8.0,50.0,4.0,22.0,50.0,3.0,50.0,1.0,47.0,50.0,11.0,50.0,6.0,0.0,50.0,3.0,50.0,1.0,3.0,50.0,32.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,45.0,50.0,15.0,50.0,6.0,20.0,50.0,3.0,50.0,1.0,24.0,50.0,7.0,50.0,2.0,100m,2001.3,787.3,186.8,468.1,145.6,11.1,186.1,480.1,145.5,1193.9,187.0,473.2,145.8,9.1,185.3,458.3,145.2
0.0,50.0,8.0,50.0,3.0,52.0,50.0,19.0,50.0,11.0,52.0,50.0,11.0,50.0,11.0,2.0,50.0,6.0,50.0,1.0,65.0,50.0,8.0,50.0,7.0,31.0,50.0,3.0,50.0,1.0,46.0,50.0,11.0,50.0,6.0,0.0,50.0,3.0,50.0,1.0,4.0,50.0,34.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,46.0,50.0,15.0,50.0,6.0,20.0,50.0,3.0,50.0,1.0,24.0,50.0,6.0,50.0,2.0,101m,2000.7,780.5,186.8,467.3,145.3,9.7,186.1,478.8,145.1,1200.4,187.0,472.1,145.5,10.1,185.8,457.7,144.9
0.0,50.0,8.0,50.0,3.0,52.0,50.0,19.0,50.0,11.0,51.0,50.0,10.0,50.0,11.0,3.0,50.0,6.0,50.0,1.0,65.0,50.0,8.0,50.0,5.0,32.0,50.0,3.0,50.0,1.0,47.0,50.0,11.0,50.0,6.0,0.0,50.0,3.0,50.0,1.0,3.0,50.0,33.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,47.0,50.0,15.0,50.0,6.0,20.0,50.0,3.0,50.0,1.0,23.0,50.0,6.0,50.0,2.0,101m,1998.1,781.6,186.6,465.0,145.0,10.3,185.9,478.1,144.9,1195.9,186.8,470.8,145.2,10.3,186.1,457.8,144.7
0.0,50.0,8.0,50.0,3.0,52.0,50.0,19.0,50.0,11.0,52.0,50.0,10.0,50.0,11.0,2.0,50.0,6.0,50.0,1.0,55.0,50.0,8.0,50.0,5.0,30.0,50.0,3.0,50.0,1.0,47.0,50.0,11.0,50.0,6.0,0.0,50.0,3.0,50.0,1.0,4.0,50.0,33.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,45.0,50.0,15.0,50.0,6.0,20.0,50.0,3.0,50.0,1.0,24.0,50.0,7.0,50.0,2.0,101m,1998.3,778.2,186.4,464.2,144.7,8.8,185.9,479.3,144.8,1202.5,186.6,470.2,145.0,8.8,186.1,457.8,144.6
0.0,50.0,8.0,50.0,3.0,52.0,50.0,19.0,50.0,11.0,50.0,50.0,10.0,50.0,11.0,3.0,50.0,6.0,50.0,1.0,55.0,50.0,8.0,50.0,5.0,21.0,50.0,3.0,50.0,1.0,47.0,50.0,11.0,50.0,6.0,0.0,50.0,3.0,50.0,1.0,3.0,50.0,32.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,45.0,50.0,15.0,50.0,6.0,20.0,50.0,3.0,50.0,1.0,24.0,50.0,7.0,50.0,2.0,101m,2001.2,774.9,186.4,465.2,144.5,10.4,186.0,490.8,144.8,1205.9,186.6,469.9,144.8,10.0,185.5,459.5,144.4
0.0,50.0,8.0,50.0,3.0,51.0,50.0,19.0,50.0,11.0,52.0,50.0,10.0,50.0,11.0,3.0,50.0,5.0,50.0,1.0,55.0,50.0,7.0,50.0,7.0,31.0,50.0,3.0,50.0,1.0,47.0,50.0,11.0,50.0,6.0,0.0,50.0,3.0,50.0,1.0,3.0,50.0,34.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,45.0,50.0,15.0,50.0,6.0,20.0,50.0,3.0,50.0,1.0,25.0,50.0,6.0,50.0,2.0,102m,2000.0,774.5,186.6,466.1,144.4,9.9,186.1,496.0,144.7,1205.7,186.8,469.6,144.6,9.9,185.9,457.0,144.1
0.0,50.0,7.0,50.0,3.0,51.0,50.0,19.0,50.0,11.0,52.0,50.0,11.0,50.0,11.0,3.0,50.0,6.0,50.0,1.0,48.0,50.0,7.0,50.0,7.0,32.0,50.0,3.0,50.0,1.0,47.0,50.0,11.0,50.0,6.0,0.0,50.0,3.0,50.0,1.0,5.0,50.0,35.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,45.0,50.0,15.0,50.0,6.0,20.0,50.0,3.0,50.0,1.0,23.0,50.0,6.0,50.0,2.0,102m,2002.7,789.7,186.6,466.2,144.3,11.7,186.0,482.2,144.3,1192.3,186.8,469.2,144.5,9.1,185.4,452.3,143.8
0.0,50.0,7.0,50.0,3.0,51.0,50.0,19.0,50.0,11.0,52.0,50.0,11.0,50.0,11.0,3.0,50.0,5.0,50.0,1.0,48.0,50.0,7.0,50.0,7.0,32.0,50.0,3.0,50.0,1.0,47.0,50.0,11.0,50.0,6.0,0.0,50.0,3.0,50.0,1.0,3.0,50.0,36.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,45.0,50.0,15.0,50.0,6.0,20.0,50.0,3.0,50.0,1.0,23.0,50.0,6.0,50.0,2.0,102m,1997.2,782.2,186.7,464.9,144.1,9.7,186.1,483.8,144.2,1194.9,187.0,467.0,144.3,10.4,185.5,454.4,143.6
0.0,50.0,7.0,50.0,3.0,51.0,50.0,19.0,50.0,11.0,52.0,50.0,10.0,50.0,11.0,3.0,50.0,5.0,50.0,1.0,48.0,50.0,7.0,50.0,7.0,32.0,50.0,3.0,50.0,1.0,46.0,50.0,11.0,50.0,6.0,0.0,50.0,3.0,50.0,1.0,3.0,50.0,36.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,46.0,50.0,15.0,50.0,6.0,20.0,50.0,3.0,50.0,1.0,23.0,50.0,6.0,50.0,2.0,102m,2004.7,781.7,186.9,464.5,144.0,8.9,186.5,503.0,144.3,1204.1,187.2,466.9,144.2,10.1,185.9,452.0,143.6
0.0,50.0,7.0,50.0,3.0,51.0,50.0,19.0,50.0,11.0,51.0,50.0,10.0,50.0,11.0,3.0,50.0,6.0,50.0,1.0,48.0,50.0,8.0,50.0,7.0,32.0,50.0,3.0,50.0,1.0,47.0,50.0,11.0,50.0,6.0,0.0,50.0,3.0,50.0,1.0,3.0,50.0,36.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,45.0,50.0,15.0,50.0,6.0,20.0,50.0,3.0,50.0,1.0,24.0,50.0,6.0,50.0,2.0,103m,1994.9,784.8,187.2,463.6,144.0,10.3,186.7,495.3,144.2,1190.6,187.4,463.1,144.2,9.2,186.4,449.0,143.5
0.0,50.0,7.0,50.0,3.0,52.0,50.0,19.0,50.0,11.0,52.0,50.0,10.0,50.0,11.0,3.0,50.0,6.0,50.0,1.0,48.0,50.0,8.0,50.0,7.0,32.0,50.0,3.0,50.0,1.0,47.0,50.0,11.0,50.0,6.0,0.0,50.0,3.0,50.0,1.0,3.0,50.0,36.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,46.0,50.0,15.0,50.0,6.0,20.0,50.0,3.0,50.0,1.0,24.0,50.0,7.0,50.0,2.0,103m,2004.7,790.7,187.1,463.6,143.9,9.1,186.8,514.7,144.3,1194.1,187.3,463.1,144.0,10.9,186.1,448.1,143.3
0.0,50.0,7.0,50.0,3.0,51.0,50.0,19.0,50.0,11.0,52.0,50.0,11.0,50.0,11.0,3.0,50.0,5.0,50.0,1.0,48.0,50.0,7.0,50.0,7.0,32.0,50.0,3.0,50.0,1.0,47.0,50.0,11.0,50.0,6.0,0.0,50.0,3.0,50.0,1.0,3.0,50.0,36.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,46.0,50.0,15.0,50.0,6.0,20.0,50.0,3.0,50.0,1.0,24.0,50.0,7.0,50.0,2.0,103m,1998.2,776.8,187.2,461.9,143.8,10.5,187.1,520.6,144.2,1200.0,187.4,460.6,143.9,10.9,186.1,447.4,143.1
0.0,50.0,7.0,50.0,3.0,51.0,50.0,19.0,50.0,11.0,52.0,50.0,10.0,50.0,11.0,3.0,50.0,5.0,50.0,1.0,48.0,50.0,7.0,50.0,7.0,32.0,50.0,3.0,50.0,1.0,47.0,50.0,11.0,50.0,6.0,0.0,50.0,3.0,50.0,1.0,3.0,50.0,36.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,46.0,50.0,14.0,50.0,6.0,20.0,50.0,3.0,50.0,1.0,23.0,50.0,6.0,50.0,2.0,103m,2002.7,777.3,187.3,459.9,143.7,9.4,187.1,514.9,144.1,1206.8,187.5,460.5,143.8,9.1,186.6,447.0,143.1
0.0,50.0,7.0,50.0,3.0,51.0,50.0,19.0,50.0,11.0,52.0,50.0,11.0,50.0,11.0,2.0,50.0,6.0,50.0,1.0,48.0,50.0,7.0,50.0,7.0,31.0,50.0,3.0,50.0,1.0,47.0,50.0,11.0,50.0,6.0,0.0,50.0,3.0,50.0,1.0,3.0,50.0,31.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,46.0,50.0,15.0,50.0,6.0,20.0,50.0,3.0,50.0,1.0,23.0,50.0,7.0,50.0,2.0,104m,1997.8,786.3,187.9,456.8,143.6,9.5,186.8,521.5,144.1,1193.4,187.9,458.2,143.8,8.5,187.3,446.6,143.2
0.0,50.0,7.0,50.0,3.0,51.0,50.0,19.0,50.0,11.0,51.0,50.0,11.0,50.0,11.0,3.0,50.0,5.0,50.0,1.0,48.0,50.0,7.0,50.0,7.0,31.0,50.0,3.0,50.0,1.0,46.0,50.0,11.0,50.0,6.0,0.0,50.0,3.0,50.0,1.0,3.0,50.0,36.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,46.0,50.0,15.0,50.0,6.0,20.0,50.0,3.0,50.0,1.0,23.0,50.0,6.0,50.0,2.0,104m,1996.3,778.3,187.6,456.2,143.6,9.8,186.7,524.3,144.1,1198.5,187.7,457.1,143.7,9.7,187.5,447.3,143.2
0.0,50.0,7.0,50.0,3.0,51.0,50.0,19.0,50.0,11.0,51.0,50.0,11.0,50.0,11.0,3.0,50.0,5.0,50.0,1.0,48.0,50.0,8.0,50.0,7.0,31.0,50.0,3.0,50.0,1.0,47.0,50.0,11.0,50.0,6.0,0.0,50.0,3.0,50.0,1.0,3.0,50.0,36.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,45.0,50.0,15.0,50.0,6.0,21.0,50.0,3.0,50.0,1.0,24.0,50.0,7.0,50.0,2.0,104m,2003.9,780.6,188.0,456.9,143.6,10.1,187.6,507.8,144.1,1203.9,188.1,458.0,143.8,9.3,187.6,448.0,143.2
0.0,50.0,7.0,50.0,3.0,51.0,50.0,19.0,50.0,11.0,51.0,50.0,11.0,50.0,11.0,3.0,50.0,5.0,50.0,1.0,48.0,50.0,8.0,50.0,7.0,32.0,50.0,3.0,50.0,1.0,47.0,50.0,11.0,50.0,6.0,0.0,50.0,3.0,50.0,1.0,3.0,50.0,31.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,46.0,50.0,15.0,50.0,6.0,20.0,50.0,3.0,50.0,1.0,23.0,50.0,7.0,50.0,2.0,104m,2002.3,772.3,188.5,458.0,143.7,10.3,187.8,503.1,144.1,1209.1,188.5,455.0,143.8,10.7,187.7,447.3,143.4
0.0,50.0,8.0,50.0,1.0,52.0,50.0,19.0,50.0,11.0,51.0,50.0,10.0,50.0,11.0,2.0,50.0,6.0,50.0,1.0,48.0,50.0,7.0,50.0,7.0,31.0,50.0,3.0,50.0,1.0,46.0,50.0,11.0,50.0,6.0,0.0,50.0,3.0,50.0,1.0,3.0,50.0,31.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,45.0,50.0,14.0,50.0,6.0,20.0,50.0,3.0,50.0,1.0,22.0,50.0,7.0,50.0,1.0,105m,1996.0,778.6,189.2,454.1,143.8,9.1,187.7,502.8,144.1,1199.1,189.2,453.7,144.0,9.1,188.8,448.0,143.5
0.0,50.0,8.0,50.0,1.0,51.0,50.0,19.0,50.0,11.0,52.0,50.0,10.0,50.0,11.0,3.0,50.0,5.0,50.0,1.0,48.0,50.0,8.0,50.0,7.0,31.0,50.0,3.0,50.0,1.0,47.0,50.0,11.0,50.0,6.0,0.0,50.0,3.0,50.0,1.0,3.0,50.0,31.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,45.0,50.0,15.0,50.0,6.0,20.0,50.0,3.0,50.0,1.0,35.0,50.0,8.0,50.0,1.0,105m,2001.2,779.1,190.3,453.1,143.9,10.2,187.9,503.2,144.1,1200.5,190.4,454.1,144.1,11.5,190.7,448.4,143.8
0.0,50.0,7.0,50.0,3.0,51.0,50.0,19.0,50.0,11.0,52.0,50.0,11.0,50.0,11.0,2.0,50.0,6.0,50.0,1.0,48.0,50.0,7.0,50.0,7.0,32.0,50.0,3.0,50.0,1.0,46.0,50.0,11.0,50.0,6.0,0.0,50.0,3.0,50.0,1.0,3.0,50.0,31.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,45.0,50.0,15.0,50.0,6.0,20.0,50.0,3.0,50.0,1.0,23.0,50.0,7.0,50.0,2.0,105m,1999.9,774.1,191.2,457.9,144.1,11.1,188.5,506.1,144.2,1205.6,191.2,458.4,144.2,9.1,191.4,449.2,144.0
0.0,50.0,8.0,50.0,2.0,51.0,50.0,19.0,50.0,11.0,51.0,50.0,10.0,50.0,11.0,3.0,50.0,5.0,50.0,1.0,48.0,50.0,7.0,50.0,7.0,31.0,50.0,3.0,50.0,1.0,46.0,50.0,11.0,50.0,6.0,0.0,50.0,3.0,50.0,1.0,3.0,50.0,31.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,45.0,50.0,15.0,50.0,6.0,20.0,50.0,3.0,50.0,1.0,24.0,50.0,6.0,50.0,2.0,105m,1998.8,777.0,192.0,457.6,144.1,11.3,190.1,511.2,144.4,1201.5,191.9,457.5,144.3,8.9,192.6,450.3,144.2
0.0,50.0,8.0,50.0,1.0,51.0,50.0,19.0,50.0,11.0,51.0,50.0,10.0,50.0,11.0,2.0,50.0,6.0,50.0,1.0,48.0,50.0,8.0,50.0,7.0,31.0,50.0,3.0,50.0,1.0,47.0,50.0,11.0,50.0,6.0,0.0,50.0,3.0,50.0,1.0,4.0,50.0,32.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,46.0,50.0,15.0,50.0,6.0,20.0,50.0,3.0,50.0,1.0,40.0,50.0,8.0,50.0,1.0,106m,2001.6,785.7,193.6,456.8,144.3,10.9,193.2,517.4,144.6,1194.9,193.5,458.0,144.5,10.1,193.7,451.6,144.4
0.0,50.0,8.0,50.0,1.0,51.0,50.0,19.0,50.0,11.0,51.0,50.0,11.0,50.0,11.0,3.0,50.0,5.0,50.0,1.0,48.0,50.0,8.0,50.0,7.0,32.0,50.0,3.0,50.0,1.0,47.0,50.0,11.0,50.0,6.0,0.0,50.0,3.0,50.0,1.0,3.0,50.0,32.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,46.0,50.0,15.0,50.0,6.0,20.0,50.0,3.0,50.0,1.0,40.0,50.0,8.0,50.0,1.0,106m,1999.4,775.6,194.4,456.1,144.4,9.5,193.5,556.0,144.9,1203.9,194.2,457.2,144.5,10.4,193.8,448.6,144.2
0.0,50.0,8.0,50.0,1.0,51.0,50.0,19.0,50.0,11.0,51.0,50.0,10.0,50.0,11.0,2.0,50.0,6.0,50.0,1.0,48.0,50.0,8.0,50.0,7.0,32.0,50.0,3.0,50.0,1.0,47.0,50.0,11.0,50.0,6.0,0.0,50.0,3.0,50.0,1.0,4.0,50.0,33.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,46.0,50.0,15.0,50.0,6.0,20.0,50.0,3.0,50.0,1.0,42.0,50.0,8.0,50.0,1.0,106m,2000.6,776.1,195.8,454.2,144.6,10.6,194.9,576.2,145.3,1203.3,195.7,456.9,144.7,10.6,195.6,447.9,144.4
0.0,50.0,8.0,50.0,1.0,51.0,50.0,19.0,50.0,11.0,52.0,50.0,11.0,50.0,11.0,2.0,50.0,6.0,50.0,1.0,48.0,50.0,7.0,50.0,7.0,32.0,50.0,3.0,50.0,1.0,47.0,50.0,11.0,50.0,6.0,0.0,50.0,3.0,50.0,1.0,4.0,50.0,33.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,46.0,50.0,14.0,50.0,6.0,20.0,50.0,3.0,50.0,1.0,42.0,50.0,8.0,50.0,1.0,106m,2000.2,776.7,197.1,453.1,144.7,11.5,196.9,577.5,145.5,1203.9,197.0,456.6,144.9,8.1,196.8,447.6,144.6
0.0,50.0,8.0,50.0,1.0,52.0,50.0,19.0,50.0,11.0,51.0,50.0,10.0,50.0,11.0,3.0,50.0,6.0,50.0,1.0,48.0,50.0,7.0,50.0,7.0,31.0,50.0,3.0,50.0,1.0,47.0,50.0,11.0,50.0,6.0,0.0,50.0,3.0,50.0,1.0,3.0,50.0,33.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,46.0,50.0,15.0,50.0,6.0,20.0,50.0,3.0,50.0,1.0,42.0,50.0,7.0,50.0,1.0,107m,27.8,10.6,11525.1,11865.6,5525.2,0.3,11516.4,11870.4,5537.6,16.8,11525.3,11867.0,5534.5,0.1,11521.3,11861.0,5543.6
0.0,50.0,8.0,50.0,1.0,51.0,50.0,19.0,50.0,11.0,51.0,50.0,10.0,50.0,11.0,2.0,50.0,6.0,50.0,1.0,49.0,50.0,7.0,50.0,7.0,32.0,50.0,3.0,50.0,1.0,47.0,50.0,11.0,50.0,6.0,0.0,50.0,3.0,50.0,1.0,5.0,50.0,36.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,45.0,50.0,15.0,50.0,6.0,20.0,50.0,3.0,50.0,1.0,43.0,50.0,7.0,50.0,1.0,107m,2000.9,784.6,198.5,453.1,144.9,8.7,198.1,594.1,146.0,1197.1,198.5,454.7,145.1,10.5,197.9,448.1,144.9
0.0,50.0,8.0,50.0,1.0,51.0,50.0,19.0,50.0,11.0,52.0,50.0,10.0,50.0,11.0,3.0,50.0,6.0,50.0,1.0,48.0,50.0,8.0,50.0,7.0,32.0,50.0,3.0,50.0,1.0,47.0,50.0,11.0,50.0,6.0,0.0,50.0,3.0,50.0,1.0,3.0,50.0,36.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,46.0,50.0,15.0,50.0,6.0,20.0,50.0,3.0,50.0,1.0,42.0,50.0,7.0,50.0,1.0,107m,452.5,174.5,11528.0,11875.9,6391.0,2.9,11525.4,11879.3,6647.0,271.9,11528.1,11876.6,6410.7,3.2,11526.2,11879.4,6794.1
0.0,50.0,8.0,50.0,1.0,51.0,50.0,19.0,50.0,11.0,50.0,50.0,10.0,50.0,11.0,3.0,50.0,5.0,50.0,1.0,48.0,50.0,8.0,50.0,7.0,32.0,50.0,3.0,50.0,1.0,47.0,50.0,11.0,50.0,6.0,0.0,50.0,3.0,50.0,1.0,3.0,50.0,36.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,45.0,50.0,15.0,50.0,6.0,21.0,50.0,3.0,50.0,1.0,42.0,50.0,7.0,50.0,1.0,107m,1996.5,782.1,199.8,455.4,145.2,9.7,200.5,597.2,146.4,1194.5,199.8,456.6,145.4,10.2,199.6,447.5,145.1
0.0,50.0,8.0,50.0,1.0,51.0,50.0,19.0,50.0,11.0,51.0,50.0,10.0,50.0,11.0,2.0,50.0,5.0,50.0,1.0,48.0,50.0,8.0,50.0,7.0,32.0,50.0,3.0,50.0,1.0,47.0,50.0,11.0,50.0,6.0,0.0,50.0,3.0,50.0,1.0,3.0,50.0,36.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,46.0,50.0,15.0,50.0,6.0,20.0,50.0,3.0,50.0,1.0,42.0,50.0,7.0,50.0,1.0,108m,458.4,178.8,11530.5,11882.6,7276.2,3.0,11529.1,11890.7,7804.8,274.4,11530.6,11883.0,7293.0,2.2,11529.7,11884.9,7651.4
0.0,50.0,8.0,50.0,1.0,51.0,50.0,19.0,50.0,11.0,49.0,50.0,11.0,50.0,11.0,2.0,50.0,6.0,50.0,1.0,48.0,50.0,7.0,50.0,7.0,31.0,50.0,3.0,50.0,1.0,46.0,50.0,11.0,50.0,6.0,0.0,50.0,3.0,50.0,1.0,3.0,50.0,36.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,46.0,50.0,15.0,50.0,6.0,20.0,50.0,3.0,50.0,1.0,42.0,50.0,7.0,50.0,1.0,108m,1998.3,768.3,201.7,454.2,145.7,9.5,203.6,595.6,146.9,1210.0,201.8,457.8,145.9,10.5,201.7,446.8,145.6
0.0,50.0,8.0,50.0,1.0,55.0,50.0,20.0,50.0,11.0,60.0,50.0,15.0,50.0,11.0,3.0,50.0,6.0,50.0,1.0,48.0,50.0,7.0,50.0,7.0,33.0,50.0,3.0,50.0,1.0,50.0,50.0,11.0,50.0,6.0,2.0,50.0,3.0,50.0,1.0,3.0,50.0,36.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,49.0,50.0,15.0,50.0,6.0,23.0,50.0,3.0,50.0,1.0,40.0,50.0,8.0,50.0,1.0,108m,423.5,165.7,11532.3,11890.5,8094.7,2.3,11532.1,11921.0,8702.9,253.3,11532.5,11891.1,8105.5,2.1,11531.3,11896.9,8481.1
0.0,50.0,9.0,50.0,1.0,61.0,50.0,20.0,50.0,11.0,67.0,50.0,16.0,50.0,14.0,3.0,50.0,5.0,50.0,1.0,53.0,50.0,8.0,50.0,7.0,35.0,50.0,3.0,50.0,1.0,57.0,50.0,11.0,50.0,6.0,3.0,50.0,3.0,50.0,1.0,4.0,50.0,36.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,55.0,50.0,15.0,50.0,6.0,24.0,50.0,3.0,50.0,1.0,57.0,50.0,8.0,50.0,1.0,108m,2000.5,781.7,203.6,456.2,146.1,8.9,205.1,591.6,147.1,1199.7,203.7,458.9,146.3,10.3,203.9,456.7,146.4
34.0,50.0,9.0,50.0,1.0,47.0,50.0,18.0,50.0,14.0,49.0,50.0,14.0,50.0,14.0,3.0,50.0,5.0,50.0,1.0,49.0,50.0,8.0,50.0,8.0,34.0,50.0,3.0,50.0,1.0,48.0,50.0,10.0,50.0,7.0,2.0,50.0,3.0,50.0,1.0,3.0,50.0,38.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,53.0,50.0,15.0,50.0,6.0,24.0,50.0,3.0,50.0,1.0,30.0,50.0,7.0,50.0,2.0,109m,396.6,151.5,11533.9,11920.4,8841.5,2.1,11534.7,11927.0,9497.2,241.2,11534.1,11920.9,8877.9,1.9,11532.8,11925.1,9205.6
